id,fecha,prices,market_caps,total_volumes
uniswap,2021-08-31,26.8853,13907754624.550062,402930910.5194873
uniswap,2021-09-01,29.5846,15407946680.882442,783954256.7844257
uniswap,2021-09-02,31.0462,16128419939.488716,877875674.6056006
uniswap,2021-09-03,30.0401,15623666079.300167,447984348.17267776
uniswap,2021-09-04,28.6234,14865045190.274055,954422714.9122263
uniswap,2021-09-05,28.6658,14958201738.923065,474162337.7009957
uniswap,2021-09-06,29.3115,15209137505.750956,427663408.8834084
uniswap,2021-09-07,28.9858,15099884141.550049,693745684.0444742
uniswap,2021-09-08,24.3864,12666014861.150581,1253299880.9540975
uniswap,2021-09-09,23.2286,12086066790.036985,769781310.3119571
uniswap,2021-09-10,23.3234,12160029204.92636,559191926.9142579
uniswap,2021-09-11,22.24,11542729782.078453,457902342.61321795
uniswap,2021-09-12,22.7003,11798032959.641006,321145858.24093807
uniswap,2021-09-13,23.7687,12383055974.262342,403802698.38031536
uniswap,2021-09-14,22.7714,11820309693.926575,444930553.3328914
uniswap,2021-09-15,25.7208,13398897666.149889,570879782.192722
uniswap,2021-09-16,27.336,14240178335.679047,608722043.915363
uniswap,2021-09-17,26.3081,13659160597.02458,564251576.4125971
uniswap,2021-09-18,24.2591,12674179714.18533,433400713.3422504
uniswap,2021-09-19,24.4728,12709544325.478378,246937881.13616136
uniswap,2021-09-20,23.9097,12440989942.969387,214205298.33376074
uniswap,2021-09-21,20.8043,10765678763.924232,532993825.9955752
uniswap,2021-09-22,18.8903,9794322823.098135,495596372.6922228
uniswap,2021-09-23,21.5031,11154749131.830667,447596020.9366132
uniswap,2021-09-24,21.5509,11202622681.346418,262156345.59227794
uniswap,2021-09-25,19.6162,10234832653.054922,432897752.10196656
uniswap,2021-09-26,19.5731,10175032976.193539,265078098.44406733
uniswap,2021-09-27,23.891,12335326028.85768,1583534191.8509574
uniswap,2021-09-28,22.4016,11705363838.061554,1066548559.201311
uniswap,2021-09-29,22.9277,11941770347.722538,1290304392.0435529
uniswap,2021-09-30,23.0277,11953447834.325663,780794940.0415272
uniswap,2021-10-01,23.4442,12160020538.521397,517424055.80485976
uniswap,2021-10-02,25.6493,13277805312.414595,700423037.2220021
uniswap,2021-10-03,26.1798,13605115540.597916,594393104.3635079
uniswap,2021-10-04,26.0447,13544155546.82248,343004136.67424315
uniswap,2021-10-05,25.302,13186914971.83756,402599015.45757943
uniswap,2021-10-06,25.6814,13374376468.79977,375749110.0562405
uniswap,2021-10-07,25.3206,13161254609.740164,424072459.6737592
uniswap,2021-10-08,25.5898,13290767666.732708,374299517.9287694
uniswap,2021-10-09,24.7167,12877029267.88737,320602934.3428465
uniswap,2021-10-10,25.1889,13112639636.089043,246026272.24079916
uniswap,2021-10-11,24.2596,12596667450.01749,298370108.99057794
uniswap,2021-10-12,24.1738,12538232546.85345,272560317.22561675
uniswap,2021-10-13,23.3974,12176411994.978714,277583514.93383485
uniswap,2021-10-14,24.6594,12807967415.35932,612128286.424876
uniswap,2021-10-15,26.287,13655956591.022598,463096854.76787454
uniswap,2021-10-16,25.9591,13469626951.61446,467610593.4761424
uniswap,2021-10-17,27.1152,14109694105.964958,490412060.36575466
uniswap,2021-10-18,25.9567,13517782444.022202,362912523.4963745
uniswap,2021-10-19,25.4518,13249316619.383533,381059639.28097886
uniswap,2021-10-20,26.0559,13521198538.479465,235616325.6185462
uniswap,2021-10-21,27.0618,14116940632.190317,282780675.53800875
uniswap,2021-10-22,26.1361,13620429173.75453,360470398.49380153
uniswap,2021-10-23,25.7377,13396792973.20243,316915450.5564987
uniswap,2021-10-24,26.896,13991892055.482813,239143362.51760715
uniswap,2021-10-25,25.9021,13436193398.80736,233726870.8243837
uniswap,2021-10-26,26.75,13876299668.889229,221176714.29690504
uniswap,2021-10-27,26.5756,13863398310.464426,519809746.0227959
uniswap,2021-10-28,24.2739,12621541966.392387,631783400.6071733
uniswap,2021-10-29,24.9315,12892763063.118904,404365417.4404958
uniswap,2021-10-30,25.3863,13216408015.20217,275110408.0008915
uniswap,2021-10-31,24.8693,12931601553.448347,174909252.06662568
uniswap,2021-11-01,25.0113,13016475092.944597,196887636.83941272
uniswap,2021-11-02,25.6844,13320068600.346914,325966171.10612214
uniswap,2021-11-03,26.1864,13613199661.370922,240004866.09131107
uniswap,2021-11-04,26.821,13939660255.072443,432736108.73912287
uniswap,2021-11-05,25.8489,13332587493.122667,374650977.7138912
uniswap,2021-11-06,25.6687,13331260347.526468,279022815.7785823
uniswap,2021-11-07,25.1743,13076005779.500847,221034141.72072372
